user_id,follower_len,follows_len,tweets_len
216760738,19,19,
216765454,11,1,
216771416,28,2,
216785878,42,10,
216792638,15,2,
216796302,1,6,
216797253,9,1,
216803366,14,11,
216806821,12,4,
216810989,14,2,
216825105,2,4,
216829577,2,17,
216839046,14,10,
216843160,196,3,
216855151,2,710,
216865677,94,5,
216867579,8,15,
216871973,68,18,
216881337,5,6,
216888261,13,37,
216892260,13,4,
216893123,3,27,
216897428,7,67,
216915556,14,19,
216917034,50,9,
216918832,3,11,
216921189,6,62,
216933478,23,1,
216936429,4,18,
216941274,49,4,
216977719,1,15,
217046015,12,98,
217062075,10,2,
217071123,5,46,
217076406,18,2,
217082338,17,4,
217096194,18,1,
217123562,10,40,
217124145,9,12,
217136120,3,3,
217141519,1,66,
217158161,6,5,
217160945,15,1,
217177941,3,32,
217186164,4,62,
217195997,17,9,
217199455,2,4,
217205884,30,20,
217219577,15,39,
217234313,1,4,
217236323,1,50,
217237842,7,21,
217244069,24,3,
217248807,1,14,
217288763,2,4,
217295033,5,31,
217300535,24,7,
217314248,13,3,
217325898,22,53,
217328955,13,4,
217331090,37,21,
217360160,2,22,
217361703,87,3,
217365063,17,3,
217416589,14,1,
217416964,1,14,
217422891,6,6,
217435419,23,1,
217449211,6,5,
217458574,1,29,
217465787,15,3,
217465895,18,6,
217472199,79,57,
217474233,8,3,
217482071,5,2,
217488200,67,16,
217506336,66,50,
217511904,33,15,
217519607,11,12,
217520153,7,1,
217521504,2,13,
217545284,34,15,
217546128,5,2,
217550112,50,1,
217566159,10,22,
217566245,34,1,
217571971,21,32,
217588324,2,36,
217588427,2,23,
217601661,2,22,
217615294,8,28,
217626610,26,1,
217631625,1,6,
217651919,8,12,
217665624,7,6,
217670329,36,6,
217684732,27,2,
217693490,3,7,
217708587,4,7,
217709061,35,9,
217726715,1,9,
217738273,3,5,
217742175,55,20,
217758956,2,8,
217762415,14,3,
217780802,19,4,
217786405,45,2,
217794348,13,7,
217795751,12,39,
217796457,188,72,
217800202,4,13,
217817233,15,2,
217839981,20,1,
217856118,184,1,
217862436,1,23,
217867043,24,31,
217868259,3,1,
217871374,9,12,
217891028,51,9,
217901744,1,71,
217906657,44,18,
217907610,12,7,
217911721,81,33,
217914410,26,2,
217930063,52,30,
217930138,2,9,
217931270,65,6,
217932743,248,2,
217940995,4,9,
217949209,35,22,
217956869,11,3,
217967712,11,3,
217978742,3,6,
217984518,2,21,
217990551,7,41,
218029927,17,8,
218032277,33,18,
218099509,34,1,
218118736,16,14,
218121199,24,10,
218133168,5,19,
218138829,52,4,
218143138,2,2,
218167872,4,2,
218175531,12,33,
218207693,21,27,
218236936,63,8,
218280403,3,114,
218284518,16,1,
218292966,2,17,
218298715,4,10,
218306901,29,7,
218307982,19,21,
218312668,7,2,
218328000,96,2,
218337508,3,239,
218343548,16,2,
218344391,1,12,
218349120,4,2,
218355549,26,3,
218364268,1,5,
218384027,5,19,
218420381,5,8,
218421567,3,2,
218422210,3,44,
218423826,2,8,
218443914,40,22,
218447150,8,7,
218479021,20,5,
218523764,32,1,
218525399,1,2,
218533293,20,3,
218540692,5,63,
218561795,9,7,
218562285,5,4,
218565522,7,12,
218576827,1,23,
218588660,19,75,
218601115,74,202,
218609953,7,38,
218611103,16,1,
218615574,15,8,
218617509,72,45,
218622534,12,4,
218629564,7,1,
218640513,6,1,
218644874,5,8,
218652542,5,11,
218652920,54,7,
218653398,3,4,
218692819,20,4,
218700303,31,137,
218706907,2,1,
218730857,2,16,
218732775,4,42,
218742198,19,6,
218747180,27,4,
218748850,6,1,
218756127,2,5,
218764303,53,55,
218768367,21,37,
218897943,7,63,
218901101,2,32,
218918529,8,30,
218938576,31,8,
218946982,1,7,
218947311,9,1,
218950438,8,1,
218952629,1,3,
218973561,9,3,
218976356,26,34,
218979156,7,4,
218987152,29,9,
218992622,19,3,
218999002,1,3,
219050194,87,2,
219055707,1,14,
219065620,6,6,
219067806,72,1,
219069031,2,3,
219069857,7,6,
219070649,11,3,
219073535,13,2,
219076100,24,9,
219084902,11,1,
219096246,1,5,
219115830,17,2,
219115948,49,3,
219117141,2,233,
219125691,62,112,
219145824,7,9,
219150098,4,8,
219152459,11,8,
219173613,16,13,
219177939,10,26,
219184547,34,44,
219205278,16,8,
219208124,21,4,
219220198,31,2,
219222283,3,15,
219227916,28,54,
219289052,29,8,
219291900,20,4,
219311881,6,53,
219348483,9,7,
219361592,22,90,
219365298,102,27,
219370782,152,1,
219393201,51,6,
219413005,29,12,
219414740,7,14,
219419701,11,4,
219420257,2,5,
219430662,3,17,
219449657,8,41,
219454347,12,16,
219458935,21,6,
219483619,27,1,
219488278,3,11,
219510915,22,20,
219515314,7,5,
219554030,5,17,
219600037,5,34,
219605918,4,2,
219642104,21,150,
219649937,13,29,
219666247,24,2,
219675048,24,60,
219682445,27,2,
219697910,43,33,
219704055,2,36,
219715484,1,10,
219716744,42,4,
219720172,32,42,
219723179,16,60,
219732974,12,1,
219738438,9,73,
219754104,2,12,
219771529,43,15,
219786827,2,6,
219794506,23,14,
219796864,3,49,
219806343,5,2,
219816100,1,31,
219842369,1,2,
219842686,13,5,
219848874,119,1,
219855843,2,3,
219856396,7,2,
219885175,2,9,
219923778,8,5,
219927350,9,16,
219936496,6,3,
219990849,17,46,
220006826,4,17,
220021101,38,5,
220029534,6,14,
220045059,25,93,
220055458,11,1,
220056653,11,3,
220058272,15,2,
220059558,26,1,
220060361,12,1,
220068522,41,4,
220071606,19,25,
220079518,8,14,
220081296,66,37,
220085540,7,3,
220086346,5,4,
220088918,8,9,
220103689,13,18,
220104837,7,1,
220110862,18,50,
220139885,1,4,
220142160,58,1,
220154995,1,13,
220171378,4,2,
220173341,5,4,
220189162,22,17,
220209054,1,5,
220212905,21,23,
220213970,3,8,
220220703,110,33,
220226018,5,33,
220241948,7,11,
220332457,1,2,
220336959,3,6,
220368467,156,8,
220370138,9,23,
220426702,38,1,
220427258,2,10,
220430866,5,1,
220442839,43,7,
220444914,9,10,
220449248,54,7,
220467509,3,90,
220489040,49,2,
220489538,18,1,
220500163,42,27,
220502760,60,8,
220514871,29,11,
220521282,17,7,
220528068,4,10,
220562943,5,2,
220596511,2,2,
220627116,6,6,
220630021,5,16,
220635265,4,4,
220670350,34,17,
220672376,6,1,
220685139,4,3,
220703543,52,4,
220712849,49,11,
220729949,212,1,
220750218,6,43,
220752305,18,1,
220772414,73,42,
220782569,3,22,
220784567,56,6,
220784933,4,14,
220794822,28,4,
220795490,37,1,
220804054,6,8,
220807411,32,5,
220809657,10,6,
220813988,33,26,
220827191,5,1,
220839386,16,2,
220841499,38,2,
220859230,11,53,
220861472,19,3,
220862287,2,1,
220870810,4,16,
220871574,12,47,
220878524,1,7,
220880680,12,5,
220904958,1,51,
220908143,52,116,
220921868,21,1,
220933416,4,9,
220955782,9,3,
220988078,10,13,
221005474,1,11,
221005623,81,16,
221010883,139,87,
221036078,97,7,
221074655,4,7,
221097670,2,3,
221104218,6,9,
221104583,10,1,
221105122,31,2,
221107242,4,13,
221123246,88,2,
221132896,14,4,
221133020,20,11,
221135570,43,1,
221136130,1,1,
221144501,15,1,
221147815,7,2,
221162012,1,3,
221172688,6,3,
221173402,9,37,
221180607,1,29,
221185711,52,8,
221198749,42,5,
221230182,7,47,
221234546,5,4,
221243264,2,16,
221255986,8,100,
221313231,6,25,
221327667,53,13,
221337227,1,31,
221338479,43,3,
221370063,35,37,
221386960,62,10,
221391413,10,6,
221394012,45,3,
221402863,11,11,
221405974,190,8,
221412285,3,3,
221413264,14,31,
221436856,29,6,
221438328,45,2,
221463349,7,12,
221470391,21,1,
221477994,3,1,
221496105,24,32,
221512549,1,4,
221514083,79,29,
221521761,91,29,
221522876,8,49,
221523901,12,36,
221524662,3,2,
221528008,2,11,
221530304,25,1,
221537597,99,6,
221554640,3,14,
221573745,42,2,
221582075,234,9,
221604466,12,5,
221625085,16,4,
221636679,45,6,
221637564,4,4,
221639929,48,1,
221670039,1,2,
221676481,1,42,
221712794,90,12,
221719132,2,2,
221731648,137,1,
221752062,192,5,
221764610,2,9,
221770604,61,2,
221793176,18,6,
221807288,10,2,
221817572,2,3,
221818934,10,8,
221822164,2,70,
221829166,477,59,
221837185,2,7,
221840419,1,9,
221841481,35,21,
221848089,4,34,
221853923,17,7,
221859009,8,122,
221859696,41,35,
221892875,9,35,
221893649,6,9,
221900702,4,7,
221901733,1,2,
221904904,5,5,
221917979,105,12,
221921187,17,3,
221929152,3,8,
221935098,9,34,
221937352,3,7,
221951322,26,4,
221957407,2,4,
221966395,60,2,
221966923,1,2,
221970854,2,22,
221988282,3,2,
221991184,15,63,
221992995,1,2,
222013185,20,4,
222040026,5,28,
222048396,8,11,
222073117,12,6,
222090651,175,4,
222112180,15,4,
222138842,2,3,
222148340,11,6,
222151755,11,4,
222167136,88,1,
222170925,7,95,
222178782,7,2,
222180958,30,27,
222182268,6,1,
222196180,30,72,
222200162,2,10,
222205428,4,9,
222214048,4,3,
222221274,111,4,
222225152,29,1,
222230870,2,3,
222244135,7,10,
222261763,250,15,
222265173,25,2,
222265520,59,3,
222285499,15,10,
222291595,19,11,
222297027,7,65,
222301042,18,2,
222302749,10,13,
222331074,5,27,
222331594,4,14,
222340654,55,3,
222353841,142,5,
222364465,22,2,
222368253,53,2,
222370002,7,1,
222411742,38,22,
222434488,51,18,
222443193,9,13,
222465144,16,7,
222475670,5,3,
222476942,22,143,
222477210,71,9,
222497459,10,30,
222505706,41,2,
222517014,22,13,
222539176,10,3,
222542888,15,5,
222563776,10,1,
222565407,10,34,
222577411,7,31,
222582311,92,1,
222595573,18,6,
222606429,8,4,
222607729,4,33,
222616153,2,2,
222621758,62,18,
222623496,2,17,
222640532,173,18,
222654820,1,2,
222672936,40,53,
222674612,22,21,
222680234,7,67,
222689902,39,7,
222718794,1,19,
222725454,8,2,
222727360,40,11,
222750553,34,23,
222797305,36,35,
222801071,19,6,
222802532,6,25,
222804684,27,6,
222822892,6,10,
222851879,41,3,
222868205,131,3,
222879842,17,7,
222886569,22,22,
222903885,12,1,
222932473,29,111,
222957350,9,96,
222959095,35,12,
222970566,2,11,
222992334,4,3,
222997695,32,12,
223030581,17,2,
223035171,32,2,
223047786,13,78,
223049805,10,50,
223063316,3,6,
223079863,23,13,
223101253,38,31,
223165982,4,8,
223170945,5,6,
223171812,38,9,
223183968,26,1,
223198631,116,1,
223218893,31,4,
223226099,22,14,
223230791,56,2,
223244654,118,29,
223247584,103,15,
223264020,11,1,
223271374,27,10,
223292538,37,2,
223292877,2,6,
223292989,12,1,
223297575,5,32,
223299859,21,36,
223307716,5,18,
223318094,4,24,
223324921,78,15,
223360990,39,52,
223369717,71,1,
223391701,3,43,
223408561,38,235,
223442231,3,28,
223454816,3,10,
223463327,8,5,
223467350,11,9,
223467843,2,4,
223477334,6,27,
223483131,8,6,
223509830,66,2,
223518965,27,11,
223526057,5,9,
223526768,3,3,
223530150,2,1,
223545537,116,3,
223560516,78,6,
223567648,37,2,
223581250,182,4,
223586053,3,7,
223589736,5,182,
223592107,12,34,
223604439,19,8,
223613245,62,7,
223630097,7,26,
223636089,34,4,
223648848,2,1,
223658187,17,7,
223671476,29,7,
223688574,12,7,
223702895,191,6,
223710633,45,3,
223715334,2,8,
223716005,21,8,
223735778,28,9,
223737021,5,7,
223746879,2,1,
223771708,14,25,
223806898,16,3,
223810429,2,19,
223833068,26,1,
223840796,3,1,
223840932,16,3,
223851600,10,1,
223855850,2,5,
223857087,32,2,
223879414,7,5,
223881085,7,2,
223890570,1,2,
223928153,29,34,
223937234,3,2,
223959754,27,2,
223959958,34,10,
223970563,125,19,
223978695,8,15,
223987297,4,1,
223989343,1,18,
223990701,235,3,
223998797,1,192,
224004614,1,9,
224026076,1,3,
224051393,1,16,
224063456,1,35,
224112967,6,1,
224119805,32,16,
224120915,7,8,
224144546,6,1,
224160357,84,6,
224171513,2,1,
224257403,4,43,
224260861,13,22,
224272024,13,5,
224284396,7,14,
224285242,3,7,
224294785,16,54,
224296503,8,31,
224304689,5,10,
224306714,2,12,
224309765,203,4,
224324496,11,13,
224332040,10,1,
224342907,20,2,
224349882,23,11,
224375261,19,15,
224384233,35,2,
224385091,18,5,
224404378,10,45,
224413944,21,34,
224416675,11,2,
224424715,1,1,
224432078,1,38,
224434291,5,20,
224441945,16,9,
224443548,10,6,
224459155,1,1,
224469009,16,12,
224472085,27,7,
224481221,8,8,
224484783,1,2,
224491023,8,6,
224507816,51,79,
224532224,10,37,
224532371,50,31,
224557823,12,9,
224581852,143,24,
224619935,30,5,
224677195,29,15,
224681902,57,2,
224687069,6,66,
224688614,52,51,
224697103,2,40,
224724617,1,1,
224728227,2,18,
224751800,2,2,
224767170,19,120,
224769534,2,4,
224803883,27,2,
224809136,48,49,
224809483,9,2,
224810941,1,3,
224811526,1,17,
224811713,28,31,
224811897,6,8,
224832743,7,8,
224832918,2,8,
224841959,38,9,
224844342,11,5,
224849843,1,1,
224869267,12,6,
224871199,10,2,
224879686,2,10,
224879926,97,4,
224893475,11,15,
224896214,19,18,
224896282,15,6,
224904443,10,8,
224915001,40,1,
224915605,7,83,
224936317,30,45,
224940694,29,23,
224951390,10,3,
224974137,14,7,
224986208,15,5,
225036525,7,2,
225064360,22,6,
225067161,7,839,
225067850,2,1,
225069316,13,4,
225079658,13,5,
225102122,25,8,
225125248,4,6,
225132294,10,11,
225135025,16,57,
225140058,97,31,
225142835,20,71,
225159445,1,3,
225160584,115,9,
225169006,2,6,
225171788,22,17,
225174819,14,4,
225184887,2,2,
225188454,6,7,
225189964,34,1,
225205517,13,2,
225233114,17,7,
225235528,14,14,
225249199,12,8,
225252559,28,7,
225278499,8,2,
225290113,95,44,
225302763,89,48,
225305428,42,12,
225310755,47,14,
225322521,1,50,
225394044,1,18,
225411266,40,49,
225412476,13,3,
225418717,6,13,
225420563,1,1,
225426459,39,16,
225444667,68,12,
225458203,30,1,
225468644,48,9,
225468671,3,4,
225481819,16,5,
225483282,4,55,
225488317,13,46,
225490101,5,4,
225491959,6,1,
225502205,2,10,
225516778,1,6,
225523146,2,18,
225528910,11,36,
225532943,17,19,
225534100,86,16,
225542313,37,6,
225547124,32,1,
225558781,5,17,
225561137,4,3,
225571557,38,1,
225573542,4,7,
225576909,47,1,
225600818,12,14,
225604003,2,1,
225609940,2,10,
225616331,13,6,
225634187,11,11,
225663702,1,12,
225675952,8,2,
225722804,51,113,
225730778,20,4,
225778712,24,20,
225784456,354,15,
225791964,38,62,
225842922,1,6,
225847324,3,12,
225852568,5,2,
225886905,20,163,
225893857,24,2,
225897154,3,8,
225900302,46,5,
225909096,17,114,
225911067,4,19,
225937394,30,1,
225945015,8,32,
225955146,20,9,
225987631,22,3,
226000302,2,41,
226009011,10,19,
226011174,11,3,
226011346,6,1,
226011542,16,1,
226014818,194,19,
226018453,73,71,
226118508,8,2,
226119951,11,4,
226165839,16,1,
226179592,52,60,
226184738,6,8,
226186817,14,2,
226193867,36,1,
226195230,35,18,
226197246,1,19,
226198419,66,38,
226228873,9,9,
226231298,4,7,
226232369,8,37,
226251361,53,8,
226252074,2,28,
226272886,11,10,
226282312,103,14,
226284158,9,3,
226288153,85,1,
226305728,4,14,
226344798,12,4,
226364572,13,28,
226376388,43,1,
226378494,7,14,
226422926,8,12,
226426309,53,32,
226516599,30,1,
226542784,54,1,
226545575,10,3,
226570779,160,10,
226584424,6,18,
226594115,37,10,
226598682,54,6,
226604389,2,1,
226617318,3,13,
226628174,7,4,
226629405,163,1,
226643292,12,5,
226664152,11,9,
226671219,45,26,
226671290,11,16,
226681308,2,2,
226703777,2,12,
226707668,44,16,
226725894,13,12,
226735409,13,1,
226741998,3,2,
226770889,1,2,
226791782,45,1,
226799456,29,1,
226817821,12,7,
226856282,11,6,
226868546,2,4,
226870843,2,3,
226886238,11,14,
226890675,7,4,
226891602,21,2,
226923198,2,6,
226945386,13,8,
226960193,42,1,
226962705,1,21,
226976689,7,8,
226983463,14,14,
226987914,80,4,
227011352,12,6,
227021584,10,7,
227024319,7,6,
227032210,10,8,
227037531,50,1,
227064424,144,1,
227090991,4,6,
227112103,9,3,
227124583,5,82,
227126986,60,1,
227135786,6,15,
227148979,6,27,
227151782,22,10,
227155273,5,5,
227197639,8,2,
227238239,12,8,
227254054,8,16,
227275730,5,6,
227286098,5,4,
227302140,2,8,
227315505,43,5,
227339845,22,5,
227341921,10,11,
227347152,1,2,
227363279,8,1,
227390518,4,6,
227391474,3,3,
227398508,12,22,
227418297,1,5,
227426011,5,9,
227433914,20,1,
227444991,72,2,
227454804,78,1,
227455120,9,1,
227456879,8,15,
227468469,34,104,
227469347,29,5,
227469430,59,8,
227486711,5,1,
227490940,3,55,
227527431,3,11,
227537189,6,6,
227568015,20,60,
227584607,6,1,
227622196,10,2,
227650565,202,2,
227655627,88,1,
227674643,14,9,
227678669,8,3,
227679610,21,14,
227699941,33,17,
227755083,91,14,
227768597,34,6,
227771636,37,37,
227775362,49,2,
227785045,56,7,
227801842,1,2,
227812986,4,19,
227818754,3,85,
227828856,30,22,
227837742,2,12,
227838448,56,11,
227863795,80,8,
227866051,1,381,
227871430,4,1,
227915523,28,3,
227928681,7,15,
227987253,9,1,
228002268,1,5,
228052858,77,7,
228064442,6,3,
228078044,3,1,
228166432,8,11,
228198725,84,3,
228198878,1,10,
228255146,15,4,
228270980,143,44,
228271873,14,5,
228300678,9,12,
228394035,29,4,
228440004,4,3,
228448689,3,1,
228452353,27,34,
228464646,15,27,
228467950,152,25,
228517528,4,12,
228518728,16,3,
228532264,3,1,
228535936,8,5,
228539107,59,3,
228555074,65,1,
228582298,39,2,
228584951,1,5,
228589230,17,17,
228603235,8,19,
228605446,133,19,
228624227,29,13,
228624732,6,16,
228630523,1,8,
228698447,6,6,
228737050,15,91,
228747444,91,5,
228759062,1,2,
228780430,5,10,
228786825,20,2,
228794007,17,2,
228795101,52,2,
228822613,13,7,
228837973,177,19,
228839926,7,3,
228850374,30,29,
228850838,44,1,
228852098,22,41,
228859999,17,7,
228866701,12,7,
228873859,1,27,
228878803,26,1,
228881320,28,1,
228901362,28,311,
228911535,5,7,
228911779,5,9,
228917375,10,14,
228923665,11,11,
228940192,6,4,
228946930,2,73,
228953486,75,45,
228974199,84,22,
228976425,46,2,
228979300,32,27,
229033478,10,3,
229039814,209,7,
229041842,3,135,
229051224,17,1,
229064949,20,18,
229069910,32,12,
229078590,9,10,
229091508,124,9,
229127134,1,37,
229134550,4,10,
229141679,123,6,
229144775,8,1,
229154336,51,1,
229194109,2,8,
229201135,29,50,
229201531,16,1,
229205312,14,210,
229219376,86,24,
229237555,25,9,
229240200,34,4,
229240968,14,1,
229249535,53,28,
229249830,23,15,
229261452,1,69,
229263840,7,2,
229270908,23,2,
229278271,1,25,
229286623,1,13,
229291486,53,1,
229300739,6,3,
229324952,17,60,
229333456,34,7,
229340554,10,25,
229340889,12,45,
229342988,5,42,
229359170,4,7,
229370656,13,20,
229425177,114,4,
229499457,10,9,
229517765,28,134,
229519697,30,16,
229531808,4,6,
229537975,6,4,
229548414,10,1,
229564113,47,6,
229584741,2,3,
229585537,4,3,
229589251,16,20,
229622511,19,1,
229625182,3,24,
229636313,52,9,
229648304,31,10,
229653559,13,9,
229667744,22,1,
229697630,6,13,
229706893,9,10,
229721621,1,1,
229725732,38,1,
229741646,116,9,
229744381,4,12,
229769022,49,1,
229834197,79,23,
229848497,5,30,
229871864,8,5,
229878099,2,7,
229893148,2,3,
229906813,12,2,
229950735,15,14,
229951380,55,13,
229957308,18,94,
229969254,66,1,
229969377,70,6,
229983913,52,3,
229994088,1,1,
230002504,14,20,
230002714,23,18,
230005832,2,2,
230006126,188,5,
230021284,10,10,
230028971,20,2,
230073176,2,7,
230094900,2,13,
230170471,2,17,
230194305,8,3,
230204727,10,3,
230214045,1,14,
230214767,45,1,
230237229,5,1,
230245985,97,2,
230265849,7,6,
230268499,76,1,
230273540,6,7,
230282119,42,13,
230338297,58,7,
230348941,41,2,
230375776,48,4,
230377004,10,16,
230385421,38,10,
230396531,17,41,
230402796,6,1,
230403135,20,11,
230424016,34,4,
230437697,24,60,
230438950,40,12,
230484387,63,1,
230485637,33,2,
230492604,12,70,
230498574,46,1,
230504799,12,16,
230505689,4,3,
230522388,124,3,
230525087,11,13,
230535438,1,1,
230537582,1,8,
230539134,7,9,
230539556,35,2,
230550554,17,33,
230555812,3,2,
230565769,12,16,
230587089,5,7,
230601773,187,1,
230669517,7,5,
230723222,11,5,
230766095,55,6,
230768108,39,46,
230769590,43,2,
230780528,63,94,
230795405,31,21,
230809686,34,3,
230833585,1,7,
230844990,22,32,
230845588,5,6,
230854091,1,3,
230858415,22,1,
230871978,11,4,
230880104,85,2,
230887942,1,5,
230891041,165,5,
230915886,4,5,
230939054,22,4,
230941072,55,4,
230942182,29,13,
230989022,4,15,
230991711,2,3,
231004001,3,39,
231007190,6,23,
231113565,18,5,
231132749,21,7,
231141615,2,2,
231144443,37,17,
231150439,4,1,
231173053,23,2,
231173272,8,1,
231175831,29,17,
231184159,5,8,
231196854,23,8,
231201250,74,13,
231205842,75,15,
231213619,5,7,
231216190,36,2,
231220587,1,8,
231238626,4,3,
231238695,64,8,
231249505,33,3,
231286209,11,5,
231291607,1,2,
231291900,7,121,
231444167,41,4,
231456006,50,6,
231469134,3,3,
231489904,18,5,
231490540,79,1,
231490657,45,3,
231504942,45,29,
231514408,26,1,
231527792,29,3,
231545675,7,3,
231553897,50,8,
231556077,17,2,
231563877,2,1,
231571333,63,12,
231584757,3,86,
231600824,80,7,
231605503,1,103,
231605733,17,3,
231645119,2,1,
231672323,6,4,
231676690,6,30,
231686330,1,2,
231687530,35,2,
231701483,6,3,
231737308,1,6,
231744293,4,19,
231745426,8,25,
231746784,2,59,
231752337,12,85,
231753473,11,6,
231763005,15,1,
231770594,10,2,
231796277,3,75,
231803257,1,4,
231807203,4,1,
231818382,14,2,
231825935,8,4,
231854033,12,5,
231893190,235,4,
231899970,3,4,
231908886,14,8,
231921253,18,30,
231921485,2,17,
231923593,15,12,
231925622,15,10,
231931886,46,25,
231937442,5,1,
231941885,8,1,
231964313,24,1,
231975020,161,1,
231986055,1,5,
231992478,18,1,
232006900,156,16,
232015159,60,2,
232026363,39,8,
232032213,15,12,
232033170,61,95,
232042665,6,46,
232058655,12,43,
232063130,3,2,
232078875,15,6,
232088802,1,1,
232089835,2,1,
232141499,6,40,
232149264,12,13,
232190111,3,1,
232193350,28,13,
232206987,86,2,
232236933,82,1,
232264562,30,33,
232268199,20,18,
232275932,1,36,
232290840,3,34,
232291091,8,3,
232294292,54,1,
232297398,38,2,
232322996,52,1,
232337706,1,3,
232341897,33,20,
232348338,73,33,
232349888,60,3,
232350989,48,2,
232383098,27,7,
232403459,13,4,
232414166,6,2,
232421979,50,10,
232430517,20,31,
232434387,13,9,
232443161,7,22,
232447988,39,6,
232455661,6,5,
232457513,2,4,
232458269,2,5,
232466063,2,8,
232479640,37,46,
232535915,45,5,
232559383,12,2,
232561503,71,7,
232574324,1,3,
232645064,12,33,
232662125,8,8,
232676888,29,2,
232682267,2,32,
232684632,32,1,
232706326,159,11,
232718841,5,12,
232733395,19,1,
232762581,24,210,
232811310,6,1,
232818548,124,15,
232868736,11,7,
232899218,1,2,
232899332,2,3,
232901524,10,1,
232907264,29,65,
232912682,14,42,
232923829,34,3,
232933179,20,35,
232960163,20,18,
232991693,31,19,
232998970,6,85,
233011448,4,628,
233031579,45,10,
233034770,11,46,
233043518,8,1,
233048634,5,14,
233063827,22,85,
233066753,2,5,
233094065,8,21,
233107833,84,9,
233122489,10,4,
233180256,16,51,
233182045,71,18,
233220322,193,3,
233227496,9,5,
233228833,4,54,
233248636,60,20,2029
233267068,1,11,
233286578,2,5,
233291134,12,1,
233303169,3,8,
233322673,4,1,
233336165,10,6,
233356779,9,57,
233364902,25,4,
233384907,5,1,
233385634,69,12,
233386754,11,38,
233393406,7,18,
233410322,10,34,
233412024,2,5,
233429911,10,19,
233430873,5,1,
233433627,5,7,
233436404,52,5,
233456037,28,28,
233527224,38,3,
233582006,2,36,
233582757,2,180,
233598791,168,3,
233602171,2,3,
233614469,6,3,
233619562,41,23,
233631354,10,4,
233638131,45,15,
233668983,2,2,
233669175,21,6,
233671231,6,2,
233672550,17,78,
233674333,2,1,
233687955,117,2,
233693208,19,7,
233703081,2,4,
233727593,3,6,
233736063,1,21,
233749323,6,1,
233749815,2,14,
233766887,4,3,
233769972,7,9,
233784248,8,11,
233830759,1,247,
233840562,10,17,
233848398,1,13,
233909647,16,18,
233933116,4,13,
233945881,23,17,
233951321,75,85,
233959295,26,3,
233961330,3,36,
233966585,168,170,
233997518,3,14,
234005489,22,3,
234013833,3,4,
234014087,17,25,
234014469,7,12,
234018448,63,21,
234021246,60,10,
234021454,22,23,
234047967,22,1,
234048639,10,1,
234056092,87,3,
234056700,49,3,
234062645,2,1,
234064468,35,2,
234079914,2,4,
234082615,152,5,
234087758,11,1,
234091627,41,1,
234141596,16,3,
234150393,3,6,
234167823,17,13,
234169190,232,1,
234171367,4,13,
234188149,2,5,
234211812,35,7,
234233137,7,5,
234233254,55,4,
234238233,19,18,
234254192,21,3,
234270825,32,1,
234277625,18,5,
234288764,14,4,
234322989,18,49,
234356169,25,3,
234366715,8,3,
234402376,4,1,
234418976,3,6,
234435962,3,2,
234443392,21,43,
234444257,48,8,
234461804,10,184,
234464395,29,15,
234464405,6,5,
234467536,19,6,
234470418,19,18,
234485146,70,21,
234489024,3,2,
234489403,1,1,
234510030,4,5,
234515531,27,33,
234515538,47,12,
234521957,13,30,
234526497,165,11,
234529376,1,1,
234533857,12,137,
234536609,10,5,
234549696,1,4,
234562192,21,16,
234582354,17,2,
234603982,10,10,
234616792,12,4,
234625696,30,55,
234638690,22,4,
234640701,16,6,
234711294,1,2,
234714776,25,3,
234732008,15,9,
234744365,19,6,
234753191,18,35,
234767974,86,9,
234768740,8,18,
234809011,35,17,
234824285,33,1,
234844327,9,37,
234884193,2,1,
234897887,1,4,
234903529,98,20,
234903540,42,15,
234905133,1,1,
234906656,26,2,
234913691,14,24,
234914530,27,8,
234927940,53,3,
234932741,19,41,
234963367,3,9,
234963790,8,5,
234966314,20,7,
234971702,26,4,
234971933,13,10,
234984656,10,20,
234993252,2,4,
234993647,1,6,
235023651,9,53,
235028942,9,1,
235033487,12,26,
235040065,1,2,
235040616,14,10,
235048005,1,8,
235074819,2,14,
235084745,1,6,
235092080,102,7,
235117387,7,16,
235129703,25,146,
235146909,68,3,
235163686,11,6,
235164664,3,7,
235178769,31,22,
235179432,5,1,
235180806,10,1,
235186975,2,4,
235216483,118,5,
235219400,135,7,
235221017,109,11,
235223670,3,7,
235246701,35,179,
235257567,9,4,
235264884,17,2,
235264951,2,24,
235297248,17,4,
235299153,15,4,
235308920,25,2,
235310758,3,23,
235312180,10,8,
235321144,44,12,
235324815,4,21,
235339771,3,2,
235348065,1,181,
235351801,13,5,
235377567,20,6,
235382801,15,3,
235386815,9,8,
235419457,1,1,
235439150,1,125,
235441031,14,2,
235446476,24,2,
235449258,9,2,
235460121,2,5,
235465070,6,38,
235466223,11,1,
235469773,14,1,
235513913,147,38,
235520959,8,16,
235570499,9,2,
235573486,17,210,
235592999,85,87,
235608862,38,4,
235621834,7,85,
235636925,1,2,
235660905,8,2,
235672457,1,554,
235679793,12,18,
235686783,83,4,
235689668,37,6,
235720498,2,5,
235724232,2,5,
235727360,11,26,
235744005,1,6,
235755424,26,2,
235758866,4,29,
235759540,7,3,
235763045,125,6,
235765684,25,4,
235766196,59,5,
235769652,23,1,
235780320,83,3,
235812185,1,7,
235815969,41,2,
235817143,49,26,
235818781,40,1,
235821210,35,35,
235826609,4,6,
235872747,2,77,
235900511,80,111,
